unix,date,symbol,open,high,low,close,volume ETH,volume USDT,tradecount
1617224400000,2021-03-31 21:00:00,ETH/USDT,1939.11000000,1947.29000000,1923.86000000,1929.99000000,35865.19137000,69443246.04532100,88389
1617220800000,2021-03-31 20:00:00,ETH/USDT,1900.63000000,1940.00000000,1891.92000000,1939.07000000,64382.45547000,123402822.23921990,67496
1617217200000,2021-03-31 19:00:00,ETH/USDT,1891.90000000,1917.77000000,1891.73000000,1900.63000000,68418.66609000,130432214.44564250,79689
1617213600000,2021-03-31 18:00:00,ETH/USDT,1852.94000000,1893.91000000,1851.05000000,1891.73000000,53344.02092000,100092330.16974830,83624
1617210000000,2021-03-31 17:00:00,ETH/USDT,1846.27000000,1856.49000000,1843.72000000,1853.07000000,19115.80541000,35379982.29909680,39762
1617206400000,2021-03-31 16:00:00,ETH/USDT,1849.10000000,1859.60000000,1838.28000000,1846.31000000,29921.61542000,55322081.20579950,57269
1617202800000,2021-03-31 15:00:00,ETH/USDT,1834.24000000,1853.92000000,1831.76000000,1849.09000000,32267.26441000,59516386.14413830,45489
1617199200000,2021-03-31 14:00:00,ETH/USDT,1829.05000000,1839.59000000,1824.39000000,1834.25000000,22031.90419000,40390029.71073670,32140
1617195600000,2021-03-31 13:00:00,ETH/USDT,1815.30000000,1833.73000000,1813.01000000,1829.05000000,21535.97219000,39262254.09150060,31798
1617192000000,2021-03-31 12:00:00,ETH/USDT,1808.74000000,1819.86000000,1797.51000000,1815.29000000,20431.08988000,37017904.53133710,26391
1617188400000,2021-03-31 11:00:00,ETH/USDT,1800.52000000,1810.82000000,1799.12000000,1808.83000000,22144.73732000,39966393.77755440,26888
1617184800000,2021-03-31 10:00:00,ETH/USDT,1807.81000000,1812.37000000,1785.00000000,1800.70000000,25303.93405000,45464973.64177380,31676
1617181200000,2021-03-31 09:00:00,ETH/USDT,1807.60000000,1814.70000000,1799.19000000,1807.81000000,20648.55083000,37343510.21965280,26651
1617177600000,2021-03-31 08:00:00,ETH/USDT,1814.04000000,1816.38000000,1768.15000000,1807.79000000,60548.95702000,108715547.11653700,91370
1617174000000,2021-03-31 07:00:00,ETH/USDT,1852.63000000,1855.55000000,1801.00000000,1813.89000000,38472.53602000,70499320.93359320,63238
1617170400000,2021-03-31 06:00:00,ETH/USDT,1832.23000000,1855.00000000,1829.12000000,1852.61000000,30307.73567000,55868352.05709720,38817
1617166800000,2021-03-31 05:00:00,ETH/USDT,1824.99000000,1833.89000000,1819.99000000,1832.24000000,13477.93152000,24606099.69792760,21447
1617163200000,2021-03-31 04:00:00,ETH/USDT,1823.18000000,1827.77000000,1815.82000000,1824.73000000,18528.81834000,33760527.27784020,21810
1617159600000,2021-03-31 03:00:00,ETH/USDT,1839.30000000,1839.38000000,1810.99000000,1823.17000000,30217.49961000,55239386.78011680,36517
1617156000000,2021-03-31 02:00:00,ETH/USDT,1847.63000000,1847.70000000,1838.48000000,1839.16000000,22843.09796000,42079231.12551270,21678
1617152400000,2021-03-31 01:00:00,ETH/USDT,1858.03000000,1862.55000000,1843.63000000,1847.62000000,16858.71644000,31230586.60730340,21837
1617148800000,2021-03-31 00:00:00,ETH/USDT,1840.41000000,1858.46000000,1839.01000000,1858.03000000,23768.86682000,43939319.98495980,23163
1617145200000,2021-03-30 23:00:00,ETH/USDT,1838.95000000,1843.99000000,1837.01000000,1840.46000000,13679.19889000,25173535.51899370,16209
1617141600000,2021-03-30 22:00:00,ETH/USDT,1844.86000000,1849.00000000,1836.70000000,1839.01000000,12876.44186000,23732033.69532010,17564
1617138000000,2021-03-30 21:00:00,ETH/USDT,1839.78000000,1846.00000000,1838.60000000,1844.81000000,10882.36931000,20052124.46902110,41601
1617134400000,2021-03-30 20:00:00,ETH/USDT,1858.27000000,1859.13000000,1833.50000000,1839.79000000,24157.32120000,44531871.59770650,79212
1617130800000,2021-03-30 19:00:00,ETH/USDT,1842.12000000,1858.29000000,1839.38000000,1858.27000000,25608.58373000,47326820.01779740,49592
1617127200000,2021-03-30 18:00:00,ETH/USDT,1835.14000000,1846.52000000,1835.00000000,1842.12000000,18267.93282000,33651742.90811330,23198
1617123600000,2021-03-30 17:00:00,ETH/USDT,1831.08000000,1836.90000000,1831.07000000,1834.91000000,20278.45372000,37192499.19997890,21377
1617120000000,2021-03-30 16:00:00,ETH/USDT,1830.61000000,1836.44000000,1827.78000000,1831.07000000,22202.13353000,40688501.04552280,42853
1617116400000,2021-03-30 15:00:00,ETH/USDT,1836.93000000,1840.65000000,1826.87000000,1830.61000000,24996.37395000,45846490.81201000,27592
1617112800000,2021-03-30 14:00:00,ETH/USDT,1832.75000000,1842.32000000,1826.05000000,1836.94000000,25291.01408000,46377185.96302160,51971
1617109200000,2021-03-30 13:00:00,ETH/USDT,1839.74000000,1844.61000000,1830.12000000,1832.76000000,29494.56878000,54171165.07462890,50293
1617105600000,2021-03-30 12:00:00,ETH/USDT,1848.86000000,1849.04000000,1835.38000000,1839.65000000,22172.83632000,40848238.57273550,40547
1617102000000,2021-03-30 11:00:00,ETH/USDT,1836.00000000,1849.74000000,1835.48000000,1848.79000000,32480.13331000,59806107.21889250,36173
1617098400000,2021-03-30 10:00:00,ETH/USDT,1834.29000000,1846.44000000,1822.99000000,1836.22000000,51351.60008000,94317522.79524590,62530
1617094800000,2021-03-30 09:00:00,ETH/USDT,1814.30000000,1836.20000000,1810.00000000,1834.29000000,36783.83838000,67120796.68274240,39559
1617091200000,2021-03-30 08:00:00,ETH/USDT,1818.00000000,1822.41000000,1804.30000000,1814.31000000,23768.41639000,43110146.03018860,27033
1617087600000,2021-03-30 07:00:00,ETH/USDT,1816.52000000,1825.00000000,1812.46000000,1818.01000000,19803.61618000,36014207.89311690,23988
1617084000000,2021-03-30 06:00:00,ETH/USDT,1808.37000000,1824.00000000,1803.07000000,1816.51000000,24283.32965000,44047521.52181020,31762
1617080400000,2021-03-30 05:00:00,ETH/USDT,1803.91000000,1809.91000000,1797.76000000,1808.37000000,14879.93305000,26834199.38510560,22864
1617076800000,2021-03-30 04:00:00,ETH/USDT,1797.27000000,1813.76000000,1787.94000000,1803.94000000,22239.04540000,40028732.09450530,29399
1617073200000,2021-03-30 03:00:00,ETH/USDT,1793.88000000,1803.21000000,1791.59000000,1797.25000000,19969.73648000,35898604.34369360,25030
1617069600000,2021-03-30 02:00:00,ETH/USDT,1807.50000000,1807.50000000,1786.30000000,1793.87000000,27929.85701000,50118322.87344260,47938
1617066000000,2021-03-30 01:00:00,ETH/USDT,1810.13000000,1812.94000000,1800.19000000,1807.50000000,21958.68804000,39686527.13511630,22453
1617062400000,2021-03-30 00:00:00,ETH/USDT,1816.76000000,1828.00000000,1809.87000000,1810.14000000,23486.58310000,42687136.53804590,25355
1617058800000,2021-03-29 23:00:00,ETH/USDT,1813.78000000,1823.56000000,1798.86000000,1816.74000000,25004.81453000,45235642.67272590,40127
1617055200000,2021-03-29 22:00:00,ETH/USDT,1808.84000000,1816.82000000,1806.95000000,1813.77000000,15392.84121000,27901699.30494220,47063
1617051600000,2021-03-29 21:00:00,ETH/USDT,1808.04000000,1819.05000000,1806.79000000,1808.85000000,13438.88126000,24339538.02572510,41679
1617048000000,2021-03-29 20:00:00,ETH/USDT,1816.10000000,1819.00000000,1805.50000000,1808.14000000,29814.68178000,54013880.05676790,73590
1617044400000,2021-03-29 19:00:00,ETH/USDT,1827.70000000,1831.06000000,1808.98000000,1816.08000000,28158.02609000,51280182.84445410,33672
1617040800000,2021-03-29 18:00:00,ETH/USDT,1834.44000000,1838.62000000,1814.96000000,1827.50000000,45932.60234000,83836063.30237960,44388
1617037200000,2021-03-29 17:00:00,ETH/USDT,1806.54000000,1841.00000000,1802.75000000,1834.45000000,59657.24870000,109177504.13008620,74282
1617033600000,2021-03-29 16:00:00,ETH/USDT,1787.86000000,1812.76000000,1775.98000000,1806.43000000,53664.27153000,96373038.52033340,57364
1617030000000,2021-03-29 15:00:00,ETH/USDT,1781.98000000,1789.99000000,1760.19000000,1787.86000000,36183.11760000,64187065.85695230,39816
1617026400000,2021-03-29 14:00:00,ETH/USDT,1781.61000000,1786.15000000,1776.31000000,1781.99000000,20121.87602000,35834358.78031330,26449
1617022800000,2021-03-29 13:00:00,ETH/USDT,1774.99000000,1787.71000000,1767.84000000,1781.61000000,24103.78552000,42854599.69703470,31358
1617019200000,2021-03-29 12:00:00,ETH/USDT,1764.30000000,1787.17000000,1763.79000000,1775.00000000,32666.70972000,58143985.84093660,39109
1617015600000,2021-03-29 11:00:00,ETH/USDT,1770.80000000,1775.17000000,1760.05000000,1764.29000000,22849.55622000,40367994.43309430,28954
1617012000000,2021-03-29 10:00:00,ETH/USDT,1757.93000000,1771.72000000,1753.28000000,1770.99000000,40857.04181000,72040020.33098900,47279
1617008400000,2021-03-29 09:00:00,ETH/USDT,1735.03000000,1766.90000000,1735.01000000,1758.01000000,55247.99561000,96665805.21909210,58884
1617004800000,2021-03-29 08:00:00,ETH/USDT,1704.24000000,1739.50000000,1704.24000000,1735.10000000,36359.64159000,62622132.37212020,44395
1617001200000,2021-03-29 07:00:00,ETH/USDT,1697.12000000,1707.85000000,1696.52000000,1704.24000000,18082.94961000,30827354.53978370,21709
1616997600000,2021-03-29 06:00:00,ETH/USDT,1689.00000000,1698.98000000,1688.70000000,1697.12000000,11391.69475000,19296245.23328750,13580
1616994000000,2021-03-29 05:00:00,ETH/USDT,1696.83000000,1699.98000000,1685.50000000,1688.72000000,13787.79860000,23335833.27177770,13270
1616990400000,2021-03-29 04:00:00,ETH/USDT,1696.51000000,1702.00000000,1693.07000000,1696.83000000,11490.91393000,19496532.64872260,12806
1616986800000,2021-03-29 03:00:00,ETH/USDT,1695.19000000,1701.00000000,1694.19000000,1696.12000000,11584.78965000,19659143.62011310,12106
1616983200000,2021-03-29 02:00:00,ETH/USDT,1684.51000000,1698.12000000,1681.90000000,1694.89000000,14714.44851000,24886225.38538700,15099
1616979600000,2021-03-29 01:00:00,ETH/USDT,1684.63000000,1687.81000000,1677.85000000,1684.51000000,14094.34574000,23711396.63163540,14091
1616976000000,2021-03-29 00:00:00,ETH/USDT,1687.16000000,1692.85000000,1681.25000000,1684.62000000,13124.43155000,22144846.09293340,15766
1616972400000,2021-03-28 23:00:00,ETH/USDT,1683.82000000,1689.24000000,1676.57000000,1687.01000000,11385.13281000,19178969.44000070,13154
1616968800000,2021-03-28 22:00:00,ETH/USDT,1674.37000000,1686.17000000,1671.04000000,1683.82000000,13018.23150000,21845360.41864710,15359
1616965200000,2021-03-28 21:00:00,ETH/USDT,1667.49000000,1680.55000000,1665.08000000,1674.34000000,8431.35790000,14099697.58617450,14622
1616961600000,2021-03-28 20:00:00,ETH/USDT,1675.03000000,1677.00000000,1664.63000000,1667.49000000,14831.15265000,24782382.18779460,18130
1616958000000,2021-03-28 19:00:00,ETH/USDT,1673.67000000,1679.65000000,1661.40000000,1675.03000000,24072.76073000,40226374.63864860,29172
1616954400000,2021-03-28 18:00:00,ETH/USDT,1702.53000000,1705.52000000,1673.02000000,1673.67000000,21645.22324000,36531380.11222690,26614
1616950800000,2021-03-28 17:00:00,ETH/USDT,1704.56000000,1709.35000000,1698.94000000,1702.54000000,16159.38808000,27535089.41458410,20381
1616947200000,2021-03-28 16:00:00,ETH/USDT,1709.01000000,1714.47000000,1699.43000000,1704.56000000,15103.15895000,25768144.30991120,20983
1616943600000,2021-03-28 15:00:00,ETH/USDT,1700.23000000,1710.91000000,1695.50000000,1709.00000000,19606.72163000,33422305.63035560,22223
1616940000000,2021-03-28 14:00:00,ETH/USDT,1694.41000000,1703.21000000,1688.64000000,1700.24000000,14407.22751000,24432077.25303350,20688
1616936400000,2021-03-28 13:00:00,ETH/USDT,1691.34000000,1698.72000000,1689.48000000,1694.49000000,15918.71757000,26974696.33723390,19488
1616932800000,2021-03-28 12:00:00,ETH/USDT,1703.36000000,1707.51000000,1682.06000000,1691.34000000,22897.00706000,38733849.29901490,29823
1616929200000,2021-03-28 11:00:00,ETH/USDT,1710.91000000,1710.92000000,1699.63000000,1703.23000000,14763.59939000,25169606.75276050,18857
1616925600000,2021-03-28 10:00:00,ETH/USDT,1713.38000000,1715.22000000,1701.66000000,1710.92000000,15596.49451000,26656464.10654290,19323
1616922000000,2021-03-28 09:00:00,ETH/USDT,1718.71000000,1725.66000000,1709.75000000,1713.37000000,16457.54800000,28298596.52946550,22384
1616918400000,2021-03-28 08:00:00,ETH/USDT,1717.91000000,1719.49000000,1710.63000000,1718.71000000,10143.23235000,17397743.50256160,15601
1616914800000,2021-03-28 07:00:00,ETH/USDT,1712.91000000,1718.88000000,1711.16000000,1718.06000000,9418.24329000,16161592.27662770,13420
1616911200000,2021-03-28 06:00:00,ETH/USDT,1722.01000000,1722.42000000,1709.81000000,1712.92000000,10822.39262000,18558002.56679730,43201
1616907600000,2021-03-28 05:00:00,ETH/USDT,1718.49000000,1722.86000000,1714.81000000,1721.77000000,10653.24915000,18314667.29660800,14170
1616904000000,2021-03-28 04:00:00,ETH/USDT,1711.00000000,1722.08000000,1708.39000000,1718.48000000,12482.67385000,21415135.50845190,29849
1616900400000,2021-03-28 03:00:00,ETH/USDT,1707.35000000,1714.27000000,1706.22000000,1710.97000000,10906.42311000,18655891.72592140,17767
1616896800000,2021-03-28 02:00:00,ETH/USDT,1711.47000000,1713.45000000,1705.14000000,1707.34000000,12197.33147000,20852112.70715010,31508
1616893200000,2021-03-28 01:00:00,ETH/USDT,1709.55000000,1715.06000000,1706.05000000,1711.55000000,11278.12013000,19290764.91602470,14709
1616889600000,2021-03-28 00:00:00,ETH/USDT,1712.52000000,1717.59000000,1700.66000000,1709.55000000,16700.12564000,28535740.08280200,20805
1616886000000,2021-03-27 23:00:00,ETH/USDT,1723.68000000,1726.78000000,1710.55000000,1712.63000000,17549.78829000,30165116.60666280,19416
1616882400000,2021-03-27 22:00:00,ETH/USDT,1728.27000000,1732.67000000,1715.17000000,1723.59000000,17989.32766000,30971850.45158020,21415
1616878800000,2021-03-27 21:00:00,ETH/USDT,1717.52000000,1732.50000000,1715.84000000,1728.27000000,18664.84612000,32167752.19356760,26891
1616875200000,2021-03-27 20:00:00,ETH/USDT,1704.27000000,1719.00000000,1701.74000000,1717.52000000,16727.41408000,28615955.07401150,21387
1616871600000,2021-03-27 19:00:00,ETH/USDT,1704.54000000,1708.34000000,1700.31000000,1704.16000000,15426.58535000,26295494.82422720,18307
1616868000000,2021-03-27 18:00:00,ETH/USDT,1710.61000000,1711.35000000,1699.84000000,1704.54000000,14258.50569000,24317042.46941260,17187
1616864400000,2021-03-27 17:00:00,ETH/USDT,1706.40000000,1711.94000000,1703.98000000,1710.59000000,20334.70836000,34738126.08273280,24342
1616860800000,2021-03-27 16:00:00,ETH/USDT,1682.54000000,1708.00000000,1682.33000000,1706.43000000,36233.77945000,61490195.63721320,35132
1616857200000,2021-03-27 15:00:00,ETH/USDT,1681.05000000,1690.00000000,1678.31000000,1682.50000000,17860.58267000,30093866.96361360,26842
1616853600000,2021-03-27 14:00:00,ETH/USDT,1683.67000000,1683.85000000,1674.42000000,1681.01000000,14313.13977000,24029224.87248180,17276
1616850000000,2021-03-27 13:00:00,ETH/USDT,1679.07000000,1687.06000000,1670.36000000,1683.66000000,17520.80271000,29414369.32355200,19503
1616846400000,2021-03-27 12:00:00,ETH/USDT,1681.15000000,1685.11000000,1666.41000000,1679.20000000,25760.24304000,43116902.95668100,30310
1616842800000,2021-03-27 11:00:00,ETH/USDT,1686.92000000,1688.34000000,1675.64000000,1681.12000000,22785.71892000,38317202.83359200,26171
1616839200000,2021-03-27 10:00:00,ETH/USDT,1697.92000000,1701.26000000,1686.67000000,1686.78000000,15938.32997000,26987957.52527810,19334
1616835600000,2021-03-27 09:00:00,ETH/USDT,1692.75000000,1698.10000000,1688.00000000,1697.77000000,12173.36116000,20604907.20745690,15159
1616832000000,2021-03-27 08:00:00,ETH/USDT,1692.11000000,1694.83000000,1681.68000000,1692.86000000,18410.44162000,31094943.42081550,20013
1616828400000,2021-03-27 07:00:00,ETH/USDT,1699.63000000,1700.53000000,1682.51000000,1692.06000000,18742.90251000,31729195.33934960,19797
1616824800000,2021-03-27 06:00:00,ETH/USDT,1700.38000000,1705.00000000,1696.76000000,1699.77000000,13859.15183000,23573308.46056010,16373
1616821200000,2021-03-27 05:00:00,ETH/USDT,1696.10000000,1703.57000000,1690.66000000,1700.37000000,12599.83629000,21384063.37221720,15277
1616817600000,2021-03-27 04:00:00,ETH/USDT,1693.01000000,1704.18000000,1691.00000000,1696.10000000,12933.85825000,21957144.29075520,15960
1616814000000,2021-03-27 03:00:00,ETH/USDT,1695.13000000,1697.53000000,1688.95000000,1693.00000000,10715.31101000,18149523.41781170,13510
1616810400000,2021-03-27 02:00:00,ETH/USDT,1691.31000000,1699.37000000,1686.65000000,1695.13000000,15642.52778000,26516218.78404900,17761
1616806800000,2021-03-27 01:00:00,ETH/USDT,1694.33000000,1707.10000000,1686.48000000,1691.30000000,20878.86475000,35408577.88097330,20591
1616803200000,2021-03-27 00:00:00,ETH/USDT,1698.84000000,1718.48000000,1693.47000000,1694.45000000,36525.47229000,62416581.65606130,38975
1616799600000,2021-03-26 23:00:00,ETH/USDT,1681.80000000,1699.93000000,1679.61000000,1698.84000000,20241.61170000,34246378.10617920,23578
1616796000000,2021-03-26 22:00:00,ETH/USDT,1690.00000000,1695.59000000,1676.06000000,1681.93000000,21665.09338000,36512180.63358910,25743
1616792400000,2021-03-26 21:00:00,ETH/USDT,1663.77000000,1691.72000000,1663.17000000,1689.99000000,15836.75045000,26578696.08218190,28836
1616788800000,2021-03-26 20:00:00,ETH/USDT,1664.40000000,1675.17000000,1661.77000000,1663.60000000,20652.45209000,34456919.52819050,24417
1616785200000,2021-03-26 19:00:00,ETH/USDT,1658.65000000,1665.97000000,1654.35000000,1664.40000000,13084.29984000,21711685.87469960,16469
1616781600000,2021-03-26 18:00:00,ETH/USDT,1663.84000000,1666.81000000,1652.98000000,1658.51000000,16114.94635000,26740016.38071320,19847
1616778000000,2021-03-26 17:00:00,ETH/USDT,1666.15000000,1668.87000000,1656.60000000,1663.67000000,19834.35304000,32966172.80569700,22499
1616774400000,2021-03-26 16:00:00,ETH/USDT,1641.28000000,1667.76000000,1634.31000000,1666.27000000,33527.38659000,55545521.83295800,39355
1616770800000,2021-03-26 15:00:00,ETH/USDT,1644.25000000,1646.60000000,1636.00000000,1641.28000000,15726.14041000,25792275.76556210,19893
1616767200000,2021-03-26 14:00:00,ETH/USDT,1647.83000000,1651.00000000,1639.00000000,1644.18000000,19835.96202000,32599653.02909250,37488
1616763600000,2021-03-26 13:00:00,ETH/USDT,1634.62000000,1650.78000000,1627.33000000,1647.73000000,28584.85082000,46854689.63522750,32941
1616760000000,2021-03-26 12:00:00,ETH/USDT,1617.81000000,1635.00000000,1612.91000000,1634.62000000,22717.55018000,36937890.07319070,31079
1616756400000,2021-03-26 11:00:00,ETH/USDT,1623.56000000,1626.41000000,1612.32000000,1617.82000000,25203.84993000,40813707.29550390,34512
1616752800000,2021-03-26 10:00:00,ETH/USDT,1618.77000000,1626.83000000,1616.09000000,1623.56000000,18721.39988000,30346796.56092030,27716
1616749200000,2021-03-26 09:00:00,ETH/USDT,1626.62000000,1631.00000000,1615.53000000,1618.77000000,21711.52265000,35252950.50595510,23732
1616745600000,2021-03-26 08:00:00,ETH/USDT,1629.32000000,1637.10000000,1622.40000000,1626.62000000,28151.49306000,45921934.06253580,31012
1616742000000,2021-03-26 07:00:00,ETH/USDT,1617.02000000,1636.51000000,1610.21000000,1629.54000000,29752.17865000,48251227.20924390,31540
1616738400000,2021-03-26 06:00:00,ETH/USDT,1623.49000000,1624.00000000,1614.01000000,1617.17000000,16439.62892000,26617219.26247840,18062
1616734800000,2021-03-26 05:00:00,ETH/USDT,1619.42000000,1626.78000000,1617.00000000,1623.49000000,19769.23933000,32061332.93259240,19209
1616731200000,2021-03-26 04:00:00,ETH/USDT,1618.73000000,1623.47000000,1610.01000000,1619.41000000,16165.90006000,26131658.41823680,17258
1616727600000,2021-03-26 03:00:00,ETH/USDT,1613.34000000,1625.50000000,1613.34000000,1618.73000000,18010.30028000,29173320.48814810,39884
1616724000000,2021-03-26 02:00:00,ETH/USDT,1627.08000000,1628.67000000,1610.00000000,1613.33000000,19884.55935000,32149594.78438200,28574
1616720400000,2021-03-26 01:00:00,ETH/USDT,1620.46000000,1628.67000000,1616.17000000,1627.09000000,22452.95076000,36458942.89874460,23458
1616716800000,2021-03-26 00:00:00,ETH/USDT,1585.83000000,1628.96000000,1585.79000000,1620.51000000,31386.50933000,50587109.74874880,33710
1616713200000,2021-03-25 23:00:00,ETH/USDT,1583.19000000,1594.61000000,1581.49000000,1585.74000000,16456.44841000,26136004.64850270,40200
1616709600000,2021-03-25 22:00:00,ETH/USDT,1609.87000000,1616.51000000,1577.31000000,1583.21000000,28770.08594000,45974368.62835710,32788
1616706000000,2021-03-25 21:00:00,ETH/USDT,1603.06000000,1610.52000000,1596.87000000,1609.86000000,9808.67303000,15740587.52125120,16981
1616702400000,2021-03-25 20:00:00,ETH/USDT,1605.14000000,1613.62000000,1599.28000000,1603.14000000,19315.23572000,31059824.88135940,23022
1616698800000,2021-03-25 19:00:00,ETH/USDT,1612.58000000,1615.89000000,1600.74000000,1605.05000000,18441.49518000,29669653.44113340,22471
1616695200000,2021-03-25 18:00:00,ETH/USDT,1603.84000000,1619.00000000,1599.68000000,1612.39000000,26171.33493000,42118226.65309920,27561
1616691600000,2021-03-25 17:00:00,ETH/USDT,1593.10000000,1609.00000000,1587.00000000,1603.84000000,23697.31806000,37920117.92699330,24954
1616688000000,2021-03-25 16:00:00,ETH/USDT,1594.95000000,1605.25000000,1570.00000000,1592.87000000,43668.35439000,69316822.52784500,49853
1616684400000,2021-03-25 15:00:00,ETH/USDT,1600.03000000,1603.74000000,1579.12000000,1594.95000000,37445.48657000,59566024.23688460,38812
1616680800000,2021-03-25 14:00:00,ETH/USDT,1597.69000000,1613.68000000,1594.16000000,1600.02000000,35847.80641000,57437954.78477630,36223
1616677200000,2021-03-25 13:00:00,ETH/USDT,1577.51000000,1602.90000000,1561.69000000,1597.61000000,40543.01832000,64233472.44747860,45767
1616673600000,2021-03-25 12:00:00,ETH/USDT,1592.45000000,1601.03000000,1554.32000000,1577.50000000,65367.52351000,102837864.60803920,72168
1616670000000,2021-03-25 11:00:00,ETH/USDT,1618.64000000,1622.00000000,1592.26000000,1592.46000000,34220.76077000,55122676.06768520,30406
1616666400000,2021-03-25 10:00:00,ETH/USDT,1610.62000000,1619.00000000,1598.27000000,1618.76000000,25381.25582000,40852493.14973310,26005
1616662800000,2021-03-25 09:00:00,ETH/USDT,1597.05000000,1612.50000000,1590.72000000,1610.48000000,24960.94572000,40027434.18807830,26262
1616659200000,2021-03-25 08:00:00,ETH/USDT,1573.95000000,1604.79000000,1572.65000000,1597.05000000,30390.69230000,48348642.16613350,33595
1616655600000,2021-03-25 07:00:00,ETH/USDT,1596.85000000,1598.56000000,1572.48000000,1573.96000000,24699.39022000,39178719.21010970,26852
1616652000000,2021-03-25 06:00:00,ETH/USDT,1587.00000000,1599.00000000,1585.84000000,1596.85000000,22870.83292000,36439601.87537890,26421
1616648400000,2021-03-25 05:00:00,ETH/USDT,1573.67000000,1592.00000000,1570.59000000,1587.16000000,24822.50997000,39357078.39119480,24196
1616644800000,2021-03-25 04:00:00,ETH/USDT,1572.22000000,1582.88000000,1564.00000000,1573.76000000,18634.98459000,29365224.28002950,20180
1616641200000,2021-03-25 03:00:00,ETH/USDT,1571.84000000,1582.41000000,1560.63000000,1572.15000000,22842.77733000,35871681.86186060,25081
1616637600000,2021-03-25 02:00:00,ETH/USDT,1555.29000000,1580.59000000,1549.40000000,1571.84000000,40817.14247000,63880294.57372350,39278
1616634000000,2021-03-25 01:00:00,ETH/USDT,1591.48000000,1593.50000000,1553.12000000,1555.10000000,36928.43493000,58090178.34639210,36847
1616630400000,2021-03-25 00:00:00,ETH/USDT,1581.88000000,1597.94000000,1572.61000000,1591.48000000,29594.49507000,46957933.21311240,32292
1616626800000,2021-03-24 23:00:00,ETH/USDT,1587.26000000,1597.92000000,1575.10000000,1581.84000000,35852.87193000,56899932.84581370,65761
1616623200000,2021-03-24 22:00:00,ETH/USDT,1612.93000000,1612.93000000,1536.92000000,1587.56000000,95982.37888000,151285544.78740570,105063
1616619600000,2021-03-24 21:00:00,ETH/USDT,1612.79000000,1620.79000000,1596.42000000,1613.08000000,42014.21131000,67726478.36045940,82465
1616616000000,2021-03-24 20:00:00,ETH/USDT,1635.35000000,1637.40000000,1580.18000000,1612.58000000,82916.96558000,133338972.45802040,103909
1616612400000,2021-03-24 19:00:00,ETH/USDT,1666.36000000,1673.40000000,1624.09000000,1635.56000000,51148.93279000,84275940.05034720,66970
1616608800000,2021-03-24 18:00:00,ETH/USDT,1695.28000000,1700.45000000,1666.00000000,1666.36000000,28378.67023000,47766123.58038180,36049
1616605200000,2021-03-24 17:00:00,ETH/USDT,1701.00000000,1708.70000000,1694.24000000,1695.36000000,24482.63038000,41687476.39402640,44175
1616601600000,2021-03-24 16:00:00,ETH/USDT,1721.33000000,1726.02000000,1700.40000000,1701.00000000,25975.22591000,44460756.10778190,59156
1616598000000,2021-03-24 15:00:00,ETH/USDT,1722.51000000,1728.64000000,1712.65000000,1721.33000000,24977.54398000,42963728.63863710,29852
1616594400000,2021-03-24 14:00:00,ETH/USDT,1724.00000000,1728.28000000,1719.75000000,1722.51000000,15534.82423000,26787371.91166530,20608
1616590800000,2021-03-24 13:00:00,ETH/USDT,1732.36000000,1736.00000000,1715.40000000,1723.99000000,27217.81430000,47024663.64412150,28556
1616587200000,2021-03-24 12:00:00,ETH/USDT,1714.83000000,1740.86000000,1714.82000000,1732.36000000,37851.42147000,65515972.45577550,41772
1616583600000,2021-03-24 11:00:00,ETH/USDT,1716.09000000,1717.79000000,1706.82000000,1714.86000000,17847.53530000,30570846.33219680,21220
1616580000000,2021-03-24 10:00:00,ETH/USDT,1711.68000000,1719.19000000,1707.70000000,1716.00000000,17955.23110000,30763761.26034800,20917
1616576400000,2021-03-24 09:00:00,ETH/USDT,1712.02000000,1719.00000000,1707.97000000,1711.68000000,19655.22972000,33683693.73660760,23089
1616572800000,2021-03-24 08:00:00,ETH/USDT,1695.19000000,1718.00000000,1695.00000000,1712.02000000,32592.69237000,55732464.86562870,60808
1616569200000,2021-03-24 07:00:00,ETH/USDT,1682.27000000,1701.00000000,1681.21000000,1695.16000000,26589.90081000,45048913.77767200,29979
1616565600000,2021-03-24 06:00:00,ETH/USDT,1672.86000000,1686.58000000,1660.00000000,1682.22000000,26861.18416000,44927338.29450740,28135
1616562000000,2021-03-24 05:00:00,ETH/USDT,1677.77000000,1683.83000000,1668.57000000,1672.85000000,16968.64750000,28413302.78010030,18344
1616558400000,2021-03-24 04:00:00,ETH/USDT,1678.89000000,1688.87000000,1669.76000000,1677.80000000,18761.33851000,31521181.88407100,19272
1616554800000,2021-03-24 03:00:00,ETH/USDT,1678.09000000,1685.00000000,1672.76000000,1678.89000000,16234.19365000,27268192.13151950,18839
1616551200000,2021-03-24 02:00:00,ETH/USDT,1674.00000000,1682.52000000,1669.74000000,1678.09000000,14750.27986000,24730197.51328500,16311
1616547600000,2021-03-24 01:00:00,ETH/USDT,1654.14000000,1678.18000000,1651.24000000,1674.01000000,20214.65297000,33681391.90041180,21218
1616544000000,2021-03-24 00:00:00,ETH/USDT,1668.20000000,1679.69000000,1647.52000000,1654.13000000,33070.14699000,54957505.44559720,32074
1616540400000,2021-03-23 23:00:00,ETH/USDT,1665.30000000,1678.71000000,1663.28000000,1668.08000000,16111.46922000,26925706.52350540,20248
